crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주식회사 에이피알,APR CoLtd,에이피알,,이주광 김병훈,E,1101115535012,2208889441,서울특별시 강남구 영동대로96길 88 삼성동 4층,www.aprilskin.com/,,07046674223,,20423,20141010,12
SK루브리컨츠 주식회사,SK Lubricants CoLtd,SK루브리컨츠,,지동섭,E,1101114191815,1018649595,서울특별시 종로구 종로 26 서린동 SK빌딩,www.sklubricants.com,,0221215658,0221217111,192,20091001,12
휠라코리아주,FILA KOREA LTD,휠라코리아,081660,윤근창,Y,1101110792667,1148144271,서울특별시 서초구 명달로 6 서초동 11호,www.fila.co.kr,,025236100,0234709548,464,19910723,12
한성기업주,HANSUNG ENTERPRISE COLTD,한성기업,003680,임우근임준호각자대표,Y,1801110000230,6018108347,부산광역시 영도구 태종로 63,www.hsep.com,,0514107100,0514107101,10211,19630314,12
주파크시스템스,Park Systems Corp,파크시스템스,140860,박상일,K,1101111397648,2148615106,경기도 수원시 영통구 광교로 109 4층이의동 나노소자특화팹센터,www.parkafm.co.kr,,0315466900,0315466805,27219,19970407,12
삼성제약주,SAMSUNG PHARMACEUTICALCOLtd,삼성제약,001360,김상재 김기호 각자대표,Y,1101110032568,2078100726,경기도 화성시 향남읍 제약공단2길 35 삼성제약주,www.sspharm.co.kr,,0313536681,0234084527,21210,19290815,12
엔시트론주,N CITRON INC,엔시트론,101400,김성우,K,1101111930787,1138160337,경기도 성남시 분당구 판교로255번길 35 삼평동 실리콘파크 A동 8층,www.neofidelity.com,,0263401000,03180384885,2611,20000404,12
하이투자증권 주,HI INVESTMENT  SECURITIES COLTD,하이투자증권,,김 경 규,E,1801110093095,6048114270,서울특별시 영등포구 여의나루로 61,www.hi-ib.com,,0221229078,0221229070,66121,19891030,12
주티에이치엔,THN CORPORATION,티에이치엔,019180,이광연 양혁묵,Y,1701110022781,5038119351,대구광역시 달서구 성서로71길 43,www.th-net.co.kr,,0535833001,053 5879388,289,19860723,12
주벽산,BYUKSAN CORPORATION,벽산,007210,김 성 식,Y,1101110113384,2038143780,서울특별시 중구 퇴계로 307 광희동 1가 광희빌딩,www.byucksan.com,,0222606114,0222799386,23999,19710409,12
주씨엠에스에듀,CMS Edu Co Ltd,씨엠에스에듀,225330,이충국,K,1101112828353,2118737049,서울특별시 서초구 동작대로 234 CMS M빌딩 58층,www.cmsedu.co.kr,www.cmsedu.co.kr,025528500,025528501,85501,20030724,12
주제이에스티나,JESTINA CoLtd,제이에스티나,026040,대표이사 김기석 김기문 각자대표,K,1101110569074,2158103705,서울특별시 송파구 양재대로62길 53,www.romanson.co.kr,,0221907085,024090287,331,19880402,12
주플럼라인생명과학,Plumbline Life Sciences Inc,플럼라인생명과학,222670,김앤토니경태,N,1101115304897,2648127107,서울특별시 서초구 방배로 2855층한샘방배,www.plumblinels.com,,0269083540,025928756,701,20140102,12
주지누스,ZINUS INC,지누스,013890,이윤재,E,1347110002553,1248128792,경기도 성남시 분당구 야탑로81번길 10 8층야탑동 분당아미고타워,www.zinus.co.kr,www.zinus.com,0316221700,0316221701,46800,19790308,12
아비코전자주,ABCO ELECTRONICS CO LTD,아비코전자,036010,김창수,K,1311110000718,1298100692,경기도 성남시 중원구 둔촌대로388번길 31,www.abco.co.kr,,0317305114,0317305123,262,19731019,12
한국남동발전 주식회사,Korea SouthEast Power Co Ltd,한국남동발전,,유향열,E,1101112207119,1208619151,경상남도 진주시 사들로123번길 32 충무공동,www.koenergy.kr,,07088981169,05050272357,3511,20010402,12
주동양,TONGYANG Inc,동양,001520,정진학,Y,1101110005333,1168134352,서울특별시 영등포구 국제금융로2길 24 ,www.tongyanginc.co.kr,www.tongyanginc.co.kr,0261507000,0261507159,23322,19550825,12
주에이디테크놀로지,ADTechnology Co Ltd,에이디테크놀로지,200710,김준석,K,1311110081627,1298153729,경기도 성남시 분당구 대왕판교로644번길 49801호삼평동 디티씨타워,www.adtek.co.kr,,0317767575,03180180399,2611,20020823,12
조일알미늄주,CHOIL ALUMINUM CO LTD,조일알미늄,018470,이영호,Y,1701110021543,5028107788,경상북도 경산시 진량읍 공단6로 98,www.choilal.co.kr,,0538565252,0538565257,24222,19850919,12
주유라테크,YURA TECH CO LTD,유라테크,048430,엄대열,K,1101110529820,3078102043,세종특별자치시 전동면 아래깊은내길 25 주식회사 유라테크,www.yuratech.co.kr,,07078781500,0317806841,281,19870507,12
주셀바스헬스케어,SELVAS Healthcare Inc,셀바스헬스케어,208370,유병탁,K,1101115530111,1078831025,대전광역시 유성구 신성로 155 신성동,www.selvashealthcare.com,,0428644460,0237713619,271,20141002,12
주테스,TESCOLTD,테스,095610,주숭일 이재호 각자 대표이사,K,1345110064482,1358157375,경기도 용인시 처인구 양지면 중부대로 237436,www.hites.co.kr,www.hites.co.kr,0313232552,0313232555,29271,20020919,12
에스지신성건설주식회사,SG Shinsung Engineering  Construction CoLtd,에스지신성건설,001970,윤상담,E,1101110030463,2208112467,서울특별시 금천구 디지털로10길 35 가산동 3층,www.sscorp.co.kr,,0234592000,0234592080,41221,19570316,12
지엠비코리아주,GMB Korea Corp,지엠비코리아,013870,정세영 변종문,Y,1942110000399,6098102857,경상남도 창원시 성산구 웅남로 618성산동,www.gmb.co.kr,,0552632131,0552611926,303,19790320,12
이트론주,ETRON COLTD,이트론,096040,황철운,K,1101111803976,1058604644,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호,www.e-trons.co.kr,,025289377,028512533,263,19991108,12
평화정공주,PYEONG HWA AUTOMOTIVE CO LTD,평화정공,043370,김상태 이재승각자대표이사,K,1701110021006,5038106628,대구 달서구 대천동 1032번지,www.phauto.co.kr,,0533506311,0533506329,303,19850411,12
삼부토건주,SAMBU CONSTRUCTION COLTD,삼부토건,001470,이응근,Y,1101110041634,1048100771,서울특별시 중구 퇴계로 63 삼부빌딩,www.sambu.co.kr,,0237062114,027563908,41221,19550514,12
주아바텍,AVATEC COLTD,아바텍,149950,박명섭 공동대표이사 위지명 공동대표이사,K,1701110179623,5038146784,대구광역시 달서구 달서대로 85길 100,www.avatec.co.kr,,0535924060,0535921030,26211,20000901,12
엠케이전자주,MKElectron,엠케이전자,033160,이진,K,1345110004412,1358106406,경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자,www.mke.co.kr,,0313301900,0313386817,262,19821216,12
대주전자재료주,DaejooElectronicMaterialsCoLtd,대주전자재료,078600,임일지임중규각자대표,K,1301110007616,1338123923,경기 시흥시 정왕동 123610,www.daejoo.co.kr,,0314982901,0314982902,2629,19810706,12
주지누스,ZINUS INC,지누스,013890,이윤재,E,1347110002553,1248128792,경기도 성남시 분당구 야탑로81번길 10 8층야탑동 분당아미고타워,www.zinus.co.kr,www.zinus.com,0316221700,0316221701,46800,19790308,12
대림씨엔에스 주식회사,DAELIM CS COLTD,대림씨엔에스,004440,배동호,Y,1101110061228,1028137869,서울특별시 중구 을지로5길 16 삼화타워 5층,www.daelimcns.co.kr,,023113300,023113399,23325,19651231,12
주에이씨티,ACT Co Ltd,에이씨티,138360,Kye Won Kim Kwok Ho Wong 각자 대표이사,K,1355110151022,1408101965,충청북도 음성군 삼성면 하이텍산단로 62,www.actcos.com,www.actcos.com,0316958233,0438839350,20423,20040630,12
주에스에스지닷컴,SSGCOM Corp,에스에스지닷컴,,최우정,E,1101116968436,8708801143,서울특별시 중구 남대문시장10길 2,,,023179664,023179699,479,20181227,12
대림비앤코주,DAELIM BCo COLTD,대림비앤코,005750,강태식,Y,1942110000018,6098100261,경상남도 창원시 성산구 공단로 52,www.daelimbnco.com,,0552808400,0231419342,23222,19680920,12
주티에스아이,TSI CoLtd,티에스아이,277880,표인식,N,1313110109110,1258196518,경기도 평택시 서탄면 수월암3길 43,www.taesungind.co.kr,,0316672623,0313536968,292,20110701,12
삼성카드주,SAMSUNG CARD COLTD,삼성카드,029780,원기찬,Y,1101110346901,2028145602,서울특별시 중구 세종대로 67,www.samsungcard.co.kr,,0215888700,7576056,64913,19830324,12
에스케이바이오사이언스,SK bioscience CoLtd,에스케이바이오사이언스,,안재용,E,1311110523736,8188600991,경기도 성남시 분당구 판교로 310,https://www.skbioscience.co.kr,,0220082200,0220082739,21102,20180701,12
주식회사 얍컴퍼니,YAP Company,얍컴퍼니,,안경훈,E,1101115168839,1148710109,서울특별시 종로구 율곡로 6 중학동 트윈트리빌딩A동 1617층,www.yap.net,,07050992706,025252658,639,20130627,12
주성원,Sungwon CoLtd,성원,015200,오권석,E,1243110006349,1308106089,전라남도 광양시 광양읍 초남공단2길 5 주식회사 성원,www.sungwonpipe.co.kr,,0617971100,0617639905,2413,19801226,12
주남영비비안,NAMYEUNG VIVIEN CORPORATION,남영비비안,002070,남석우,Y,1101110030934,1078111092,서울특별시 용산구 서빙고로51길 52,www.namyeung.co.kr,,0237801114,0237801534,14120,19570614,12
주뉴파워프라즈마,New Power Plasma CoLtd,뉴파워프라즈마,144960,위순임,K,1101111784952,2128144110,경기도 수원시 영통구 신원로 176 신동,newpower.co.kr,,0316127600,0316127699,29271,19991007,12
주케이티서브마린,KT Submarine Co Ltd,KT서브마린,060370,이철규,K,1801110181428,6188118519,부산광역시 해운대구 송정광어골로 42,www.ktsubmarine.co.kr,,0517040004,0517040030,423,19950417,12
주이녹스,INNOXCorporation,이녹스,088390,박정진,K,1346110018221,1258140130,충청남도 아산시 둔포면 아산밸리로 171,www.innoxcorp.com,,0317279191,0415312772,64992,20011108,12
주제이와이피엔터테인먼트,JYP Entertainment Corporation,JYP Ent,035900,정욱,K,1101111264764,2298109576,서울특별시 강동구 강동대로 205 성내동 JYP Center 빌딩,www.jype.com,,0222258100,0269192693,59201,19960425,12
주국보디자인,KUKBO DESIGN,국보디자인,066620,황창연,K,1101110564066,1028122615,서울특별시 마포구 서교동 47722,www.ikukbo.com,,027382700,027361006,424,19880302,12
주액트로,ACTRO COLtd,액트로,290740,하동길,K,1352110033862,1388178118,경기도 용인시 기흥구 흥덕1로 13 제타워동 35층 제에이3504호,www.actro.co.kr,,0316894567,0316296717,292,20120904,12
덕산네오룩스주,DUK SAN NEOLUX COLTD,덕산네오룩스,213420,이준호 이수훈각자 대표이사,K,1615110176036,3128674729,충청남도 천안시 서북구 입장면 쑥골길 2132,www.dsneolux.co.kr,,0415905400,0415905499,262,20141231,12
삼목에스폼주,SAMMOK SFORM COLTD,삼목에스폼,018310,엄석호,K,1101110400377,1338123898,경기도 안성시 미양면 안성맞춤대로 47440,www.sammok.co.kr,,02 561 0941,02 561 5194,2511,19850607,12
주태영건설,TAEYOUNG ENGINEERING  CONSTRUCTION,태영건설,009410,이재규,Y,1101110155451,1058174543,경기도 고양시 일산동구 정발산로 24,www.taeyoung.com,,0319106999,0232706920,41221,19731120,12
주홈센타홀딩스,Home Center Holdings CoLtd,홈센타홀딩스,060560,박 병 윤,K,1760110003901,5048117069,대구광역시 북구 노원로 1396,www.home-center.co.kr,,0532105140,0533516711,64992,19880725,12
주지누스,ZINUS INC,지누스,013890,이윤재,E,1347110002553,1248128792,경기도 성남시 분당구 야탑로81번길 10 8층야탑동 분당아미고타워,www.zinus.co.kr,www.zinus.com,0316221700,0316221701,46800,19790308,12
케이씨그린홀딩스주,KC Green Holdings CoLtd,KC그린홀딩스,009440,이태영,Y,1101110155683,1058170848,서울특별시 마포구 상암산로 34디지털큐브 12층,www.kcgreenholdings.com,,023206311,023206353,64992,19731127,12
SK네트웍스주,SKNetworksCompanyLimited,SK네트웍스,001740,최신원 박상규 각자 대표이사,Y,1301110005199,1248100718,서울특별시 중구 남대문로 90 53 SK네트웍스,www.sknetworks.co.kr,,07078002114,07078000097,467,19560324,12
주메리츠금융지주,MERITZ FINANCIAL GROUP INC,메리츠금융지주,138040,김용범,Y,1101114566406,2208814824,서울특별시 강남구 강남대로 382,www.meritzgroup.com,,0220186824,0220186899,64992,20110328,12
주식회사 삼양패키징,SAMYANG PACKAGING CORPORATION,삼양패키징,272550,이경섭,Y,1101115554418,1018693655,서울특별시 종로구 종로33길 31,www.samyangpackaging.co.kr/,,027407827,027407766,22232,20141101,12
주이즈미디어,isMedia Co Ltd,이즈미디어,181340,홍성철,K,1358110087437,1248602685,경기도 안양시 동안구 시민대로327번길 1218,www.ismedia.com,,0314278411,0316461308,27212,20021120,12
CJ씨푸드주,CJ SEAFOOD CORPORATION,CJ씨푸드,011150,이인덕 강연중각자대표,Y,1101110215578,2298112289,경기도 성남시 중원구 둔촌대로388번길 32 상대원동,www.cjseafood.net,,0317309114,0317461606,10799,19760315,12
주데일리블록체인,DAYLI BlockChain CoLTD,데일리블록체인,139050,김남진,K,1211110142596,1388132903,경기도 안양시 만안구 예술공원로 153323층석수동 8251 3층,-,,0314704803,0313884827,62021,20060220,12
씨에스윈드주,CS Wind Corporation,씨에스윈드,112610,김성권 김성섭,Y,1101113509887,2128176626,충청남도 천안시 서북구 동서대로 12912 백석대학빌딩,www.cswindcorp.com,,0419011827,0419011999,2511,20060816,12
주상지카일룸,Sangji Caelum Inc,상지카일룸,042940,최기보,K,1311110004554,1298104500,서울특별시 강남구 도산대로 458 3층 청담동 리츠타워,www.sangji.co.kr/,,025175174,07048508065,423,19790621,12
주아이에스이커머스,ISE Commerce Company Limited,아이에스이커머스,069920,김응상,K,1101112192493,1018168210,서울특별시 강남구 영동대로 648 삼성동삼안빌딩 5층,www.isecommerce.co.kr,,0221913500,0269489477,479,20010314,12
쿠쿠홀딩스주,Cuckoo Holdings CoLtd,쿠쿠홀딩스,192400,구본학,Y,1845110000634,6218102895,경상남도 양산시 유산공단2길 14교동,www.cuckoo.co.kr,,0553800734,0553890709,649,19781115,12
LS산전주,LS INDUSTRIAL SYSTEMS COLTD,LS산전,010120,구자균 박용상 남기원,Y,1101110520076,1168119273,경기도 안양시 동안구 엘에스로 127 LS타워,www.lsis.biz/,,0220344237,0220344950,28112,19740724,12
주대창스틸,DaeChang Steel CO LTD,대창스틸,140520,문창복 문경석,K,1101110276116,1398100044,인천광역시 남동구 아암대로 1213,www.dcsteel.com,,0328167700,0328167790,24122,19800610,12
주인텍플러스,INTEKPLUS CO LTD,인텍플러스,064290,이상윤,K,1101111204637,1058174771,대전광역시 유성구 테크노2로 263 주인텍플러스,www.intekplus.com,,0429309900,0429309999,292,19951013,12
