crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt,rmk
K,대신밸런스제4호스팩,262830,사업보고서 (2018.12),20190401001099,대신밸런스제4호스팩,20190401,정
K,엠아이텍,179290,사업보고서 (2018.12),20190401001098,엠아이텍,20190401,연
K,엠벤처투자,019590,사업보고서 (2018.12),20190401001095,엠벤처투자,20190401,연
E,서주산업개발,00131328,사업보고서 (2018.12),20190401001093,서주산업개발,20190401,
K,IBKS제9호스팩,297570,사업보고서 (2018.12),20190401001086,IBKS제9호스팩,20190401,
K,코드네이처,078940,사업보고서 (2018.12),20190401001061,코드네이처,20190401,연
K,네오티스,085910,사업보고서 (2018.12),20190401001056,네오티스,20190401,연
K,우리산업홀딩스,072470,사업보고서 (2018.12),20190401001055,우리산업홀딩스,20190401,연
Y,일신방직,003200,사업보고서 (2018.12),20190401001048,일신방직,20190401,연
K,EMW,079190,[기재정정]사업보고서 (2018.12),20190401001046,EMW,20190401,정연
N,그린플러스,186230,사업보고서 (2018.12),20190401001044,그린플러스,20190401,연
K,천보,278280,사업보고서 (2018.12),20190401001033,천보,20190401,연
K,S&K폴리텍,091340,사업보고서 (2018.12),20190401001024,S&K폴리텍,20190401,연
Y,GS리테일,007070,사업보고서 (2018.12),20190401001023,GS리테일,20190401,정연
K,우리산업,215360,사업보고서 (2018.12),20190401001018,우리산업,20190401,연
K,한국유니온제약,080720,사업보고서 (2018.12),20190401001015,한국유니온제약,20190401,연
Y,포스코인터내셔널,047050,사업보고서 (2018.12),20190401001008,포스코인터내셔널,20190401,연
K,ITX엠투엠,099520,사업보고서 (2018.12),20190401001006,ITX엠투엠,20190401,
K,신한제4호스팩,277480,사업보고서 (2018.12),20190401001004,신한제4호스팩,20190401,
K,미래에셋대우스팩2호,310200,[첨부추가]사업보고서 (2018.12),20190401001001,미래에셋대우스팩2호,20190401,
K,성호전자,043260,사업보고서 (2018.12),20190401000999,성호전자,20190401,연
K,고려시멘트,198440,사업보고서 (2018.12),20190401000998,고려시멘트,20190401,
Y,인지컨트롤스,023800,사업보고서 (2018.12),20190401000994,인지컨트롤스,20190401,연
K,씨유메디칼,115480,사업보고서 (2018.12),20190401000986,씨유메디칼,20190401,연
K,대아티아이,045390,사업보고서 (2018.12),20190401000984,대아티아이,20190401,연
E,경남도민프로축구단,00543170,사업보고서 (2018.12),20190401000979,경남도민프로축구단,20190401,
K,씨티씨바이오,060590,사업보고서 (2018.12),20190401000977,씨티씨바이오,20190401,연
N,메디쎄이,200580,사업보고서 (2018.12),20190401000974,메디쎄이,20190401,연
Y,아이에이치큐,003560,사업보고서 (2018.12),20190401000968,아이에이치큐,20190401,연
K,피에스텍,002230,사업보고서 (2018.12),20190401000967,피에스텍,20190401,연
K,디젠스,113810,[기재정정]사업보고서 (2018.12),20190401000962,디젠스,20190401,연
K,신라에스지,025870,사업보고서 (2018.12),20190401000956,신라에스지,20190401,연
K,바이오니아,064550,사업보고서 (2018.12),20190401000954,바이오니아,20190401,연
Y,우진아이엔에스,010400,사업보고서 (2018.12),20190401000944,우진아이엔에스,20190401,연
K,야스,255440,사업보고서 (2018.12),20190401000931,야스,20190401,연
N,피엔에이치테크,239890,사업보고서 (2018.12),20190401000917,피엔에이치테크,20190401,
E,에스에스오토랜드,00373845,사업보고서 (2018.12),20190401000909,에스에스오토랜드,20190401,
Y,선도전기,007610,사업보고서 (2018.12),20190401000901,선도전기,20190401,연
Y,우진플라임,049800,사업보고서 (2018.12),20190401000900,우진플라임,20190401,연
K,린드먼아시아,277070,사업보고서 (2018.12),20190401000888,린드먼아시아,20190401,연
Y,두올,016740,사업보고서 (2018.12),20190401000884,두올,20190401,연
Y,신흥,004080,사업보고서 (2018.12),20190401000879,신흥,20190401,연
K,블루콤,033560,사업보고서 (2018.12),20190401000878,블루콤,20190401,연
K,GS홈쇼핑,028150,사업보고서 (2018.12),20190401000873,GS홈쇼핑,20190401,연
K,흥국에프엔비,189980,사업보고서 (2018.12),20190401000870,흥국에프엔비,20190401,연
K,GH신소재,130500,사업보고서 (2018.12),20190401000855,GH신소재,20190401,연
N,인카금융서비스,211050,사업보고서 (2018.12),20190401000833,인카금융서비스,20190401,
K,인선이엔티,060150,사업보고서 (2018.12),20190401000812,인선이엔티,20190401,연
E,에너솔라,00854207,사업보고서 (2018.12),20190401000806,에너솔라,20190401,연
K,에이치엔티,176440,사업보고서 (2018.12),20190401000801,에이치엔티,20190401,연
Y,케이씨티시,009070,사업보고서 (2018.12),20190401000765,케이씨티시,20190401,연
K,씨트리,047920,사업보고서 (2018.12),20190401000758,씨트리,20190401,연
Y,한익스프레스,014130,사업보고서 (2018.12),20190401000750,한익스프레스,20190401,연
E,동양텔레콤,00117638,사업보고서 (2018.12),20190401000749,동양텔레콤,20190401,
K,일지테크,019540,사업보고서 (2018.12),20190401000726,일지테크,20190401,연
Y,남광토건,001260,사업보고서 (2018.12),20190401000725,남광토건,20190401,연
N,테크트랜스,258050,사업보고서 (2018.12),20190401000716,테크트랜스,20190401,
E,롯데렌탈,00545716,사업보고서 (2018.12),20190401000709,롯데렌탈,20190401,정연
K,씨티케이코스메틱스,260930,사업보고서 (2018.12),20190401000698,씨티케이코스메틱스,20190401,연
K,서플러스글로벌,140070,사업보고서 (2018.12),20190401000695,서플러스글로벌,20190401,연
K,오성첨단소재,052420,사업보고서 (2018.12),20190401000694,오성첨단소재,20190401,연
K,비씨월드제약,200780,사업보고서 (2018.12),20190401000692,비씨월드제약,20190401,연
K,신스타임즈,056000,사업보고서 (2018.12),20190401000687,신스타임즈,20190401,연
