crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt,rmk
Y,티웨이항공,091810,사업보고서 201812,20190329002855,티웨이항공,20190329,연
K,대성미생물,036480,사업보고서 201812,20190329002848,대성미생물,20190329,
Y,광명전기,017040,사업보고서 201812,20190329002847,광명전기,20190329,연
K,코스메카코리아,241710,사업보고서 201812,20190329002833,코스메카코리아,20190329,연
Y,DSR제강,069730,사업보고서 201812,20190329002830,DSR제강,20190329,
N,에스앤디,260970,사업보고서 201812,20190329002825,에스앤디,20190329,
K,제이엠아이,033050,사업보고서 201812,20190329002823,제이엠아이,20190329,연
Y,대양금속,009190,사업보고서 201812,20190329002816,대양금속,20190329,
K,에이치엘비파워,043220,사업보고서 201812,20190329002810,에이치엘비파워,20190329,연
Y,화신,010690,사업보고서 201812,20190329002808,화신,20190329,연
N,이에스산업,241510,사업보고서 201812,20190329002798,이에스산업,20190329,
K,에스맥,097780,사업보고서 201812,20190329002795,에스맥,20190329,연
K,이엠넷,123570,사업보고서 201812,20190329002794,이엠넷,20190329,연
K,네오디안테크놀로지,072770,사업보고서 201812,20190329002793,네오디안테크놀로지,20190329,
E,뉴스테이허브제1호위탁관리부동산투자회사,01134395,사업보고서 201812,20190329002788,뉴스테이허브제1호위탁관리부동산투자회사,20190329,
K,미투온,201490,사업보고서 201812,20190329002783,미투온,20190329,연
K,빅솔론,093190,사업보고서 201812,20190329002772,빅솔론,20190329,연
K,세운메디칼,100700,사업보고서 201812,20190329002766,세운메디칼,20190329,연
K,오스코텍,039200,사업보고서 201812,20190329002754,오스코텍,20190329,연
N,한국비엔씨,226610,사업보고서 201812,20190329002750,한국비엔씨,20190329,
E,엠텍비젼,01054123,사업보고서 201812,20190329002742,엠텍비젼,20190329,
N,에이펙스인텍,207490,사업보고서 201812,20190329002740,에이펙스인텍,20190329,
K,앤씨앤,092600,사업보고서 201812,20190329002733,앤씨앤,20190329,연
K,에프엔에스테크,083500,사업보고서 201812,20190329002725,에프엔에스테크,20190329,
Y,지역난방공사,071320,사업보고서 201812,20190329002723,지역난방공사,20190329,연
E,KBS미디어,00202185,사업보고서 201812,20190329002722,KBS미디어,20190329,
K,쎄니트,037760,사업보고서 201812,20190329002719,쎄니트,20190329,연
K,갑을메탈,024840,사업보고서 201812,20190329002718,갑을메탈,20190329,연
K,한화에이스스팩4호,279410,사업보고서 201812,20190329002707,한화에이스스팩4호,20190329,
K,코이즈,121850,사업보고서 201812,20190329002704,코이즈,20190329,연
Y,디티알오토모티브,007340,사업보고서 201812,20190329002701,디티알오토모티브,20190329,연
K,지엔씨에너지,119850,사업보고서 201812,20190329002699,지엔씨에너지,20190329,연
K,서산,079650,사업보고서 201812,20190329002691,서산,20190329,연
E,인천유나이티드,00463582,사업보고서 201812,20190329002690,인천유나이티드,20190329,
E,디비메탈,00652016,사업보고서 201812,20190329002678,디비메탈,20190329,연
Y,KTB투자증권,030210,사업보고서 201812,20190329002675,KTB투자증권,20190329,연
Y,신풍제약,019170,사업보고서 201812,20190329002673,신풍제약,20190329,연
N,지앤이헬스케어,299480,사업보고서 201812,20190329002672,지앤이헬스케어,20190329,
K,파버나인,177830,사업보고서 201812,20190329002659,파버나인,20190329,연
Y,광동제약,009290,사업보고서 201812,20190329002653,광동제약,20190329,연
K,에이티넘인베스트,021080,사업보고서 201812,20190329002652,에이티넘인베스트,20190329,
E,에이에이아이헬스케어,01047336,소액공모법인결산서류 201812,20190329002645,에이에이아이헬스케어,20190329,
