crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt,rmk
Y,인천도시가스,034590,사업보고서 201812,20190401002287,인천도시가스,20190401,연
K,에이아이비트,039230,사업보고서 201812,20190401002284,에이아이비트,20190401,연
K,SGG,040610,사업보고서 201812,20190401002282,SGG,20190401,연
K,국일제지,078130,사업보고서 201812,20190401002279,국일제지,20190401,
K,아이앤씨,052860,사업보고서 201812,20190401002278,아이앤씨,20190401,연
N,비나텍,126340,사업보고서 201812,20190401002270,비나텍,20190401,
K,모바일리더,100030,사업보고서 201812,20190401002266,모바일리더,20190401,연
K,라이브플렉스,050120,사업보고서 201812,20190401002265,라이브플렉스,20190401,연
K,AP시스템,265520,사업보고서 201812,20190401002264,AP시스템,20190401,연
Y,삼성바이오로직스,207940,사업보고서 201812,20190401002260,삼성바이오로직스,20190401,
Y,대창단조,015230,사업보고서 201812,20190401002257,대창단조,20190401,연
K,휴메딕스,200670,사업보고서 201812,20190401002256,휴메딕스,20190401,연
K,상신이디피,091580,사업보고서 201812,20190401002251,상신이디피,20190401,정연
E,현대트랜시스,00302634,사업보고서 201812,20190401002250,현대트랜시스,20190401,정연
N,태양기계,116100,사업보고서 201812,20190401002249,태양기계,20190401,
K,휴마시스,205470,사업보고서 201812,20190401002245,휴마시스,20190401,
K,하츠,066130,사업보고서 201812,20190401002243,하츠,20190401,
K,디오,039840,사업보고서 201812,20190401002236,디오,20190401,연
Y,인디에프,014990,사업보고서 201812,20190401002234,인디에프,20190401,연
K,빅텍,065450,사업보고서 201812,20190401002232,빅텍,20190401,
K,유바이오로직스,206650,사업보고서 201812,20190401002229,유바이오로직스,20190401,
K,진양제약,007370,사업보고서 201812,20190401002228,진양제약,20190401,
E,소리대장간,01298930,사업보고서 201812,20190401002226,소리대장간,20190401,
K,IBKS제5호스팩,254120,사업보고서 201812,20190401002225,IBKS제5호스팩,20190401,
K,디에이피,066900,사업보고서 201812,20190401002221,디에이피,20190401,
N,엔케이맥스,262760,사업보고서 201812,20190401002219,엔케이맥스,20190401,연
Y,비상교육,100220,사업보고서 201812,20190401002218,비상교육,20190401,연
K,와이지엔터테인먼트,122870,사업보고서 201812,20190401002215,와이지엔터테인먼트,20190401,정연
K,하이텍팜,106190,사업보고서 201812,20190401002212,하이텍팜,20190401,
K,실리콘웍스,108320,사업보고서 201812,20190401002209,실리콘웍스,20190401,연
Y,유성기업,002920,사업보고서 201812,20190401002201,유성기업,20190401,연
Y,삼정펄프,009770,사업보고서 201812,20190401002199,삼정펄프,20190401,연
E,광주은행,01028164,사업보고서 201812,20190401002198,광주은행,20190401,연
K,씨씨에스,066790,사업보고서 201812,20190401002196,씨씨에스,20190401,연
Y,제이에스코퍼레이션,194370,사업보고서 201812,20190401002194,제이에스코퍼레이션,20190401,연
Y,후성,093370,사업보고서 201812,20190401002191,후성,20190401,연
E,한솔교육,00246301,사업보고서 201812,20190401002190,한솔교육,20190401,정연
Y,한국프랜지공업,010100,사업보고서 201812,20190401002189,한국프랜지공업,20190401,연
K,육일씨엔에쓰,191410,사업보고서 201812,20190401002186,육일씨엔에쓰,20190401,연
K,슈피겐코리아,192440,사업보고서 201812,20190401002180,슈피겐코리아,20190401,연
