crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt,rmk
Y,일동홀딩스,000230,사업보고서 201812,20190401003491,일동홀딩스,20190401,연
K,보광산업,225530,사업보고서 201812,20190401003490,보광산업,20190401,
Y,대유에이텍,002880,사업보고서 201812,20190401003486,대유에이텍,20190401,연
Y,아시아나항공,020560,사업보고서 201812,20190401003481,아시아나항공,20190401,연
E,위례에너지서비스,00939289,사업보고서 201812,20190401003480,위례에너지서비스,20190401,
K,테라젠이텍스,066700,사업보고서 201812,20190401003475,테라젠이텍스,20190401,연
E,롯데렌탈,00545716,기재정정사업보고서 201812,20190401003474,롯데렌탈,20190401,연
Y,우성사료,006980,사업보고서 201812,20190401003473,우성사료,20190401,연
K,녹십자랩셀,144510,사업보고서 201812,20190401003467,녹십자랩셀,20190401,
K,에프티이앤이,065160,사업보고서 201812,20190401003464,에프티이앤이,20190401,연
Y,코리아써키트,007810,사업보고서 201812,20190401003463,코리아써키트,20190401,연
E,현대케피코,00152455,사업보고서 201812,20190401003462,현대케피코,20190401,연
E,아피메즈,01131990,사업보고서 201812,20190401003459,아피메즈,20190401,
K,제이씨케미칼,137950,사업보고서 201812,20190401003457,제이씨케미칼,20190401,연
K,셀바스AI,108860,사업보고서 201812,20190401003456,셀바스AI,20190401,연
E,삼환기업,00129411,사업보고서 201812,20190401003452,삼환기업,20190401,연
K,서울반도체,046890,사업보고서 201812,20190401003450,서울반도체,20190401,연
K,동구바이오제약,006620,사업보고서 201812,20190401003448,동구바이오제약,20190401,
Y,극동유화,014530,사업보고서 201812,20190401003446,극동유화,20190401,연
Y,대영포장,014160,사업보고서 201812,20190401003444,대영포장,20190401,
K,아리온,058220,사업보고서 201812,20190401003445,아리온,20190401,연
Y,메디파트너생명공학,015540,사업보고서 201812,20190401003440,메디파트너생명공학,20190401,연
N,큐엠씨,136660,사업보고서 201812,20190401003438,큐엠씨,20190401,연
Y,서울도시가스,017390,사업보고서 201812,20190401003436,서울도시가스,20190401,연
Y,한화,000880,사업보고서 201812,20190401003433,한화,20190401,연
Y,미래아이앤지,007120,사업보고서 201812,20190401003430,미래아이앤지,20190401,연
E,이씨스,00818490,사업보고서 201812,20190401003428,이씨스,20190401,
K,서울제약,018680,사업보고서 201812,20190401003426,서울제약,20190401,
K,케이피에프,024880,사업보고서 201812,20190401003424,케이피에프,20190401,연
K,일신바이오,068330,사업보고서 201812,20190401003422,일신바이오,20190401,연
K,가비아,079940,사업보고서 201812,20190401003415,가비아,20190401,연
K,대양전기공업,108380,사업보고서 201812,20190401003416,대양전기공업,20190401,연
Y,LG이노텍,011070,사업보고서 201812,20190401003412,LG이노텍,20190401,연
Y,대우건설,047040,사업보고서 201812,20190401003410,대우건설,20190401,연
E,케이비증권,00164876,사업보고서 201812,20190401003407,케이비증권,20190401,연
K,에스에이엠티,031330,사업보고서 201812,20190401003406,에스에이엠티,20190401,연
K,와이솔,122990,사업보고서 201812,20190401003402,와이솔,20190401,연
Y,코리안리,003690,사업보고서 201812,20190401003401,코리안리,20190401,연
Y,에스제이엠,123700,사업보고서 201812,20190401003399,에스제이엠,20190401,연
E,코리아로터리서비스,00171052,첨부추가사업보고서 201812,20190401003396,코리아로터리서비스,20190401,연
K,지엠피,018290,사업보고서 201812,20190401003393,지엠피,20190401,연
Y,국보,001140,사업보고서 201812,20190401003392,국보,20190401,연
K,슈펙스비앤피,058530,사업보고서 201812,20190401003391,슈펙스비앤피,20190401,연
E,레온,01218086,기재정정사업보고서 201812,20190401003390,레온,20190401,
K,삼아제약,009300,사업보고서 201812,20190401003389,삼아제약,20190401,
Y,농심홀딩스,072710,사업보고서 201812,20190401003386,농심홀딩스,20190401,연
Y,BGF,027410,사업보고서 201812,20190401003382,BGF,20190401,연
Y,E1,017940,사업보고서 201812,20190401003381,E1,20190401,연
K,와이제이엠게임즈,193250,사업보고서 201812,20190401003380,와이제이엠게임즈,20190401,연
Y,코오롱인더,120110,사업보고서 201812,20190401003379,코오롱인더,20190401,연
K,아진산업,013310,사업보고서 201812,20190401003378,아진산업,20190401,연
K,바이오리더스,142760,사업보고서 201812,20190401003377,바이오리더스,20190401,연
K,삼원테크,073640,사업보고서 201812,20190401003374,삼원테크,20190401,연
K,티로보틱스,117730,사업보고서 201812,20190401003373,티로보틱스,20190401,연
K,코오롱티슈진,950160,사업보고서 201812,20190401003368,코오롱티슈진,20190401,
K,대보마그네틱,290670,사업보고서 201812,20190401005232,대보마그네틱,20190401,정
Y,KC코트렐,119650,기재정정사업보고서 201812,20190401003359,KC코트렐,20190401,연
K,KMH하이텍,052900,사업보고서 201812,20190401003356,KMH하이텍,20190401,연
K,GV,045890,사업보고서 201812,20190401003352,GV,20190401,연
K,엘티씨,170920,사업보고서 201812,20190401003348,엘티씨,20190401,연
Y,대성홀딩스,016710,사업보고서 201812,20190401003344,대성홀딩스,20190401,연
K,멕아이씨에스,058110,사업보고서 201812,20190401003342,멕아이씨에스,20190401,연
K,이테크건설,016250,사업보고서 201812,20190401003337,이테크건설,20190401,연
Y,SPC삼립,005610,사업보고서 201812,20190401003336,SPC삼립,20190401,연
K,원익홀딩스,030530,사업보고서 201812,20190401003334,원익홀딩스,20190401,연
K,옴니시스템,057540,사업보고서 201812,20190401003330,옴니시스템,20190401,연
K,오리콤,010470,사업보고서 201812,20190401003329,오리콤,20190401,연
